Straßennummer;Straßenname;Folge;Hausnr. (von);Zusatz zur Hausnr (von);Hausnr. (bis);Zusatz zur Hausnr (bis);Ortsbezirk;Stadtteil Name;Stadtbezirk;Stadtbezirksvorst;Schiedsleutebezirk;Sozialrathaus Name;Polizeirevier;Postleitzahl
;Zum Jagdhaus;;;;;;;Jesberg;;;;;;34632
;Zum Michelbach;;;;;;;Jesberg;;;;;;34632
;Über den Gärten;;;;;;;Jesberg;;;;;;34632
;An der Efze;;;;;;;Appenfeld;;;;;;34593
;Dickmühle;;;;;;;Appenfeld;;;;;;34593
;Die Rotäcker;;;;;;;Appenfeld;;;;;;34593
;Dorfstraße;;;;;;;Appenfeld;;;;;;34593
;Elisenweg;;;;;;;Appenfeld;;;;;;34593
;Forststraße;;;;;;;Appenfeld;;;;;;34593
;Hartmühle;;;;;;;Appenfeld;;;;;;34593
;Homberger Straße;;;;;;;Appenfeld;;;;;;34593
;Höhenweg;;;;;;;Appenfeld;;;;;;34593
;Kirchweg;;;;;;;Appenfeld;;;;;;34593
;Mühlenweg;;;;;;;Appenfeld;;;;;;34593
;Schmiedebergstraße;;;;;;;Appenfeld;;;;;;34593
;Talstraße;;;;;;;Appenfeld;;;;;;34593
;Am Brückengarten;;;;;;;Berndshausen;;;;;;34593
;Am Weinberg;;;;;;;Berndshausen;;;;;;34593
;Bergstraße;;;;;;;Berndshausen;;;;;;34593
;Bingeweg;;;;;;;Berndshausen;;;;;;34593
;Hainstraße;;;;;;;Berndshausen;;;;;;34593
;Hasselberg-West;;;;;;;Berndshausen;;;;;;34593
;Hasselbergweg;;;;;;;Berndshausen;;;;;;34593
;Höhweg;;;;;;;Berndshausen;;;;;;34593
;Im Hain;;;;;;;Berndshausen;;;;;;34593
;Lindenstraße;;;;;;;Berndshausen;;;;;;34593
;Malsfelder Straße;;;;;;;Berndshausen;;;;;;34593
;Waldstraße;;;;;;;Berndshausen;;;;;;34593
;Am Esch;;;;;;;Ellingshausen;;;;;;34593
;Breite Gasse;;;;;;;Ellingshausen;;;;;;34593
;Dornshecke;;;;;;;Ellingshausen;;;;;;34593
;Enge Gasse;;;;;;;Ellingshausen;;;;;;34593
;Im Heiligenborn;;;;;;;Ellingshausen;;;;;;34593
;Im Holunderfeld;;;;;;;Ellingshausen;;;;;;34593
;Nausiser Weg;;;;;;;Ellingshausen;;;;;;34593
;Pommerstraße;;;;;;;Ellingshausen;;;;;;34593
;Rosenweg;;;;;;;Ellingshausen;;;;;;34593
;Trift;;;;;;;Ellingshausen;;;;;;34593
;Elsbachstraße;;;;;;;Hausen;;;;;;34593
;Hinter der Mühle;;;;;;;Hausen;;;;;;34593
;Licheröder Straße;;;;;;;Hausen;;;;;;34593
;Linchentalstraße;;;;;;;Hausen;;;;;;34593
;Am Eichwald;;;;;;;Hergetsfeld;;;;;;34593
;Bornweg;;;;;;;Hergetsfeld;;;;;;34593
;Gartenweg;;;;;;;Hergetsfeld;;;;;;34593
;Großwiesenweg;;;;;;;Hergetsfeld;;;;;;34593
;Hergetsbachstraße;;;;;;;Hergetsfeld;;;;;;34593
;Forsthausstraße;;;;;;;Lichtenhagen;;;;;;34593
;Lindenweg;;;;;;;Lichtenhagen;;;;;;34593
;Nussäcker;;;;;;;Lichtenhagen;;;;;;34593
;Preußenstraße;;;;;;;Lichtenhagen;;;;;;34593
;Wendenweg;;;;;;;Lichtenhagen;;;;;;34593
;Am Heugarten;;;;;;;Nausis;;;;;;34593
;Am Rasen;;;;;;;Nausis;;;;;;34593
;Am Rotacker;;;;;;;Nausis;;;;;;34593
;An der Kirche;;;;;;;Nausis;;;;;;34593
;Ellingshäuser Weg;;;;;;;Nausis;;;;;;34593
;Ringweg;;;;;;;Nausis;;;;;;34593
;Schulbergstraße;;;;;;;Nausis;;;;;;34593
;Vogtmühle;;;;;;;Nausis;;;;;;34593
;Vor der Höh;;;;;;;Nausis;;;;;;34593
;Wingelbergweg;;;;;;;Nausis;;;;;;34593
;Am Bunsberg;;;;;;;Nenterode;;;;;;34593
;Am Gläserbach;;;;;;;Nenterode;;;;;;34593
;Am Salzbach;;;;;;;Nenterode;;;;;;34593
;Bergacker;;;;;;;Nenterode;;;;;;34593
;Eichertweg;;;;;;;Nenterode;;;;;;34593
;Plattenholz;;;;;;;Nenterode;;;;;;34593
;Ahornweg;;;;;;;Niederbeisheim;;;;;;34593
;Alte Schmiede;;;;;;;Niederbeisheim;;;;;;34593
;Am Backhaus;;;;;;;Niederbeisheim;;;;;;34593
;Am Bahndamm;;;;;;;Niederbeisheim;;;;;;34593
;Am Berg;;;;;;;Niederbeisheim;;;;;;34593
;Am Eichelskopf;;;;;;;Niederbeisheim;;;;;;34593
;Am Hilgenstrauch;;;;;;;Niederbeisheim;;;;;;34593
;Am Lindenbäumchen;;;;;;;Niederbeisheim;;;;;;34593
;Am Webersgraben;;;;;;;Niederbeisheim;;;;;;34593
;Am Wibbelsberg;;;;;;;Niederbeisheim;;;;;;34593
;An der Lire;;;;;;;Niederbeisheim;;;;;;34593
;Auf dem Rohde;;;;;;;Niederbeisheim;;;;;;34593
;Beiseförther Straße;;;;;;;Niederbeisheim;;;;;;34593
;Binsförther Weg;;;;;;;Niederbeisheim;;;;;;34593
;Erbsengäßchen;;;;;;;Niederbeisheim;;;;;;34593
;Forstpfad;;;;;;;Niederbeisheim;;;;;;34593
;Haus Steinkopf;;;;;;;Niederbeisheim;;;;;;34593
;In der Ecke;;;;;;;Niederbeisheim;;;;;;34593
;Kaiserstraße;;;;;;;Niederbeisheim;;;;;;34593
;Kiefernweg;;;;;;;Niederbeisheim;;;;;;34593
;Küppelstraße;;;;;;;Niederbeisheim;;;;;;34593
;Lehmskütte;;;;;;;Niederbeisheim;;;;;;34593
;Lärchenweg;;;;;;;Niederbeisheim;;;;;;34593
;Mörscher Weg;;;;;;;Niederbeisheim;;;;;;34593
;Neuer Weg;;;;;;;Niederbeisheim;;;;;;34593
;Oberbeisheimer Str.;;;;;;;Niederbeisheim;;;;;;34593
;Ostpreußenstraße;;;;;;;Niederbeisheim;;;;;;34593
;Ostweg;;;;;;;Niederbeisheim;;;;;;34593
;Querweg;;;;;;;Niederbeisheim;;;;;;34593
;Raiffeisenstraße;;;;;;;Niederbeisheim;;;;;;34593
;Rengshäuser Straße;;;;;;;Niederbeisheim;;;;;;34593
;Rommerodweg;;;;;;;Niederbeisheim;;;;;;34593
;Sellerain;;;;;;;Niederbeisheim;;;;;;34593
;Siefenweg;;;;;;;Niederbeisheim;;;;;;34593
;Sonnenhang;;;;;;;Niederbeisheim;;;;;;34593
;Sperlingsrain;;;;;;;Niederbeisheim;;;;;;34593
;Sudetenweg;;;;;;;Niederbeisheim;;;;;;34593
;Tannenweg;;;;;;;Niederbeisheim;;;;;;34593
;Tonkaute;;;;;;;Niederbeisheim;;;;;;34593
;Wichter Straße;;;;;;;Niederbeisheim;;;;;;34593
;Wittgesweg;;;;;;;Niederbeisheim;;;;;;34593
;Zum Bahnhof;;;;;;;Niederbeisheim;;;;;;34593
;Zum Johannisberg;;;;;;;Niederbeisheim;;;;;;34593
;Zum Lierloch;;;;;;;Niederbeisheim;;;;;;34593
;Zum Mühlrain;;;;;;;Niederbeisheim;;;;;;34593
;Am Bornrain;;;;;;;Oberbeisheim;;;;;;34593
;Am Küppel;;;;;;;Oberbeisheim;;;;;;34593
;Am Mergelweg;;;;;;;Oberbeisheim;;;;;;34593
;An der Lehmkaute;;;;;;;Oberbeisheim;;;;;;34593
;Bahnhofsweg;;;;;;;Oberbeisheim;;;;;;34593
;Beisheimer Straße;;;;;;;Oberbeisheim;;;;;;34593
;Brunnenweg;;;;;;;Oberbeisheim;;;;;;34593
;Drosselweg;;;;;;;Oberbeisheim;;;;;;34593
;Einfeld;;;;;;;Oberbeisheim;;;;;;34593
;Finkenweg;;;;;;;Oberbeisheim;;;;;;34593
;Fliederweg;;;;;;;Oberbeisheim;;;;;;34593
;Friedhofsweg;;;;;;;Oberbeisheim;;;;;;34593
;Galgenbuschweg;;;;;;;Oberbeisheim;;;;;;34593
;Hasselberg-Ost;;;;;;;Oberbeisheim;;;;;;34593
;Kastanienweg;;;;;;;Oberbeisheim;;;;;;34593
;Lichtenhagener Str.;;;;;;;Oberbeisheim;;;;;;34593
;Meisenweg;;;;;;;Oberbeisheim;;;;;;34593
;Poststraße;;;;;;;Oberbeisheim;;;;;;34593
;Sipperhäuser Straße;;;;;;;Oberbeisheim;;;;;;34593
;Wübbelweg;;;;;;;Oberbeisheim;;;;;;34593
;Wüstekirche;;;;;;;Oberbeisheim;;;;;;34593
;Zum Ruhlaub;;;;;;;Oberbeisheim;;;;;;34593
;Am Ufer;;;;;;;Reddingshausen;;;;;;34593
;Heideweg;;;;;;;Reddingshausen;;;;;;34593
;Hellbergsweg;;;;;;;Reddingshausen;;;;;;34593
;Kirchplatz;;;;;;;Reddingshausen;;;;;;34593
;Remsfelder Straße;;;;;;;Reddingshausen;;;;;;34593
;Akazienweg;;;;;;;Remsfeld;;;;;;34593
;Am Hesselbach;;;;;;;Remsfeld;;;;;;34593
;Am Kronstrauch;;;;;;;Remsfeld;;;;;;34593
;Am Kuhnstein;;;;;;;Remsfeld;;;;;;34593
;Auf dem Berge;;;;;;;Remsfeld;;;;;;34593
;Auf der Gansbett;;;;;;;Remsfeld;;;;;;34593
;Bahnhofstraße;;;;;;;Remsfeld;;;;;;34593
;Bergweg;;;;;;;Remsfeld;;;;;;34593
;Birkenweg;;;;;;;Remsfeld;;;;;;34593
;Brundershausener Weg;;;;;;;Remsfeld;;;;;;34593
;Buchenweg;;;;;;;Remsfeld;;;;;;34593
;Efzeweg;;;;;;;Remsfeld;;;;;;34593
;Eichenweg;;;;;;;Remsfeld;;;;;;34593
;Eisenbergstraße;;;;;;;Remsfeld;;;;;;34593
;Forstweg;;;;;;;Remsfeld;;;;;;34593
;Grüner Weg;;;;;;;Remsfeld;;;;;;34593
;Hauptstraße;;;;;;;Remsfeld;;;;;;34593
;Hellwig-Werke;;;;;;;Remsfeld;;;;;;34593
;Hersfelder Straße;;;;;;;Remsfeld;;;;;;34593
;Hilgenborn;;;;;;;Remsfeld;;;;;;34593
;Hinter der Gansbett;;;;;;;Remsfeld;;;;;;34593
;Im Gernsgrund;;;;;;;Remsfeld;;;;;;34593
;Im Kloster;;;;;;;Remsfeld;;;;;;34593
;Im Wäldchen;;;;;;;Remsfeld;;;;;;34593
;In den Neuwiesen;;;;;;;Remsfeld;;;;;;34593
;In der Hebe;;;;;;;Remsfeld;;;;;;34593
;Knüllweg;;;;;;;Remsfeld;;;;;;34593
;Königsstraße;;;;;;;Remsfeld;;;;;;34593
;Lange Straße;;;;;;;Remsfeld;;;;;;34593
;Niedermühle;;;;;;;Remsfeld;;;;;;34593
;Pfarrgasse;;;;;;;Remsfeld;;;;;;34593
;Rodeweg;;;;;;;Remsfeld;;;;;;34593
;Schellbacher Straße;;;;;;;Remsfeld;;;;;;34593
;Schellbachsgraben;;;;;;;Remsfeld;;;;;;34593
;Schilfwiese;;;;;;;Remsfeld;;;;;;34593
;Schulstraße;;;;;;;Remsfeld;;;;;;34593
;Siedlerstraße;;;;;;;Remsfeld;;;;;;34593
;Sommerrain;;;;;;;Remsfeld;;;;;;34593
;Staffoller;;;;;;;Remsfeld;;;;;;34593
;Stückhof;;;;;;;Remsfeld;;;;;;34593
;Sängerweg;;;;;;;Remsfeld;;;;;;34593
;Am Dorfbrunnen;;;;;;;Rengshausen;;;;;;34593
;Am Mühlberg;;;;;;;Rengshausen;;;;;;34593
;Am Schlüssel;;;;;;;Rengshausen;;;;;;34593
;Am Schulpark;;;;;;;Rengshausen;;;;;;34593
;Am Steg;;;;;;;Rengshausen;;;;;;34593
;An d. Alten Oberförsterei;;;;;;;Rengshausen;;;;;;34593
;Auf der Gewolf;;;;;;;Rengshausen;;;;;;34593
;Brauhausweg;;;;;;;Rengshausen;;;;;;34593
;Dumen;;;;;;;Rengshausen;;;;;;34593
;Ersröder Straße;;;;;;;Rengshausen;;;;;;34593
;Heckengasse;;;;;;;Rengshausen;;;;;;34593
;Herzewinkel;;;;;;;Rengshausen;;;;;;34593
;Hinterm Bürgerhaus;;;;;;;Rengshausen;;;;;;34593
;Im Sohl;;;;;;;Rengshausen;;;;;;34593
;Insel;;;;;;;Rengshausen;;;;;;34593
;Nenteröder Garten;;;;;;;Rengshausen;;;;;;34593
;Nenteröder Kirchweg;;;;;;;Rengshausen;;;;;;34593
;Nenteröder Straße;;;;;;;Rengshausen;;;;;;34593
;Niederbeisheimer Str;;;;;;;Rengshausen;;;;;;34593
;Papiermühle;;;;;;;Rengshausen;;;;;;34593
;Paul-Lüth-Straße;;;;;;;Rengshausen;;;;;;34593
;Pfaffelbach;;;;;;;Rengshausen;;;;;;34593
;Schneidemühle;;;;;;;Rengshausen;;;;;;34593
;Schulgraben;;;;;;;Rengshausen;;;;;;34593
;Taubenweg;;;;;;;Rengshausen;;;;;;34593
;Unter der Linde;;;;;;;Rengshausen;;;;;;34593
;Untere Leimenkaute;;;;;;;Rengshausen;;;;;;34593
;Vor der Elgeskaute;;;;;;;Rengshausen;;;;;;34593
;Wendeweg;;;;;;;Rengshausen;;;;;;34593
;Zu den Einzelnen Bäumen;;;;;;;Rengshausen;;;;;;34593
;Zum Hommerholz;;;;;;;Rengshausen;;;;;;34593
;Zum Kahlen;;;;;;;Rengshausen;;;;;;34593
;Zum Lärchengarten;;;;;;;Rengshausen;;;;;;34593
;Zum Schwimmbad;;;;;;;Rengshausen;;;;;;34593
;Am Bach;;;;;;;Schellbach;;;;;;34593
;Am Haken;;;;;;;Schellbach;;;;;;34593
;Auf der Rodehecke;;;;;;;Schellbach;;;;;;34593
;Burgenweg;;;;;;;Schellbach;;;;;;34593
;Hohleweg;;;;;;;Schellbach;;;;;;34593
;Im Puhlgrund;;;;;;;Schellbach;;;;;;34593
;Im Rod;;;;;;;Schellbach;;;;;;34593
;Kirchstraße;;;;;;;Schellbach;;;;;;34593
;Reddingshäuser Weg;;;;;;;Schellbach;;;;;;34593
;Sandweg;;;;;;;Schellbach;;;;;;34593
;Steinweg;;;;;;;Schellbach;;;;;;34593
;Wildparkstraße;;;;;;;Schellbach;;;;;;34593
;A. E. Johann-Weg;;;;;;;Völkershain;;;;;;34593
;Alte Schule;;;;;;;Völkershain;;;;;;34593
;Am Kirchacker;;;;;;;Völkershain;;;;;;34593
;Am Roßbach;;;;;;;Völkershain;;;;;;34593
;Baßfeld;;;;;;;Völkershain;;;;;;34593
;Hohe Luft;;;;;;;Völkershain;;;;;;34593
;Neue Straße;;;;;;;Völkershain;;;;;;34593
;Sonnenweg;;;;;;;Völkershain;;;;;;34593
;Ullrichsmühle;;;;;;;Völkershain;;;;;;34593
;Vordere Hardt;;;;;;;Völkershain;;;;;;34593
;Zum Backhaus;;;;;;;Völkershain;;;;;;34593
;Zur Alten Brücke;;;;;;;Völkershain;;;;;;34593
;Zur Herrenau;;;;;;;Völkershain;;;;;;34593
;Ölmühlenweg;;;;;;;Völkershain;;;;;;34593
;Alte Waldschmiede;;;;;;;Wallenstein;;;;;;34593
;Am Ebig;;;;;;;Wallenstein;;;;;;34593
;Am Lochbach;;;;;;;Wallenstein;;;;;;34593
;Am Neuen Garten;;;;;;;Wallenstein;;;;;;34593
;Am Steinbruch;;;;;;;Wallenstein;;;;;;34593
;Burgstraße;;;;;;;Wallenstein;;;;;;34593
;Hinter den Höfen;;;;;;;Wallenstein;;;;;;34593
;Hüttenmühle;;;;;;;Wallenstein;;;;;;34593
;Im Hüttenfeld;;;;;;;Wallenstein;;;;;;34593
;Knüllstraße;;;;;;;Wallenstein;;;;;;34593
;Pflichthaus;;;;;;;Wallenstein;;;;;;34593
;Ritterweg;;;;;;;Wallenstein;;;;;;34593
;Schöne Aussicht;;;;;;;Wallenstein;;;;;;34593
;Ahornweg;;;;;;;Körle;;;;;;34327
;Akazienweg;;;;;;;Körle;;;;;;34327
;Am Alten Schulgarten;;;;;;;Körle;;;;;;34327
;Am Bach;;;;;;;Körle;;;;;;34327
;Am Ehrenmal;;;;;;;Körle;;;;;;34327
;Am Freitagsbach;;;;;;;Körle;;;;;;34327
;Am Hang;;;;;;;Körle;;;;;;34327
;Am Keller;;;;;;;Körle;;;;;;34327
;Am Riedbach;;;;;;;Körle;;;;;;34327
;Am Sportplatz;;;;;;;Körle;;;;;;34327
;Am Stein;;;;;;;Körle;;;;;;34327
;Am Steinsheckchen;;;;;;;Körle;;;;;;34327
;Am Stracken Wege;;;;;;;Körle;;;;;;34327
;Amselweg;;;;;;;Körle;;;;;;34327
;An der Eiche;;;;;;;Körle;;;;;;34327
;An der Laube;;;;;;;Körle;;;;;;34327
;An der Röthe;;;;;;;Körle;;;;;;34327
;Apfelweg;;;;;;;Körle;;;;;;34327
;Auestraße;;;;;;;Körle;;;;;;34327
;Aueweg;;;;;;;Körle;;;;;;34327
;Auf dem Hollunder;;;;;;;Körle;;;;;;34327
;Auf dem Loh;;;;;;;Körle;;;;;;34327
;Auf der Hainbuche;;;;;;;Körle;;;;;;34327
;Bahnhofstraße;;;;;;;Körle;;;;;;34327
;Bergstraße;;;;;;;Körle;;;;;;34327
;Berliner Straße;;;;;;;Körle;;;;;;34327
;Birkenweg;;;;;;;Körle;;;;;;34327
;Buchenhain;;;;;;;Körle;;;;;;34327
;Buschweg;;;;;;;Körle;;;;;;34327
;Drosselweg;;;;;;;Körle;;;;;;34327
;Dörnbergstraße;;;;;;;Körle;;;;;;34327
;Eichendorffstraße;;;;;;;Körle;;;;;;34327
;Empfershäuser Straße;;;;;;;Körle;;;;;;34327
;Erlenweg;;;;;;;Körle;;;;;;34327
;Finkenweg;;;;;;;Körle;;;;;;34327
;Floher Straße;;;;;;;Körle;;;;;;34327
;Guxhagener Straße;;;;;;;Körle;;;;;;34327
;Habichtswaldstraße;;;;;;;Körle;;;;;;34327
;Hainbuchenweg;;;;;;;Körle;;;;;;34327
;Heideweg;;;;;;;Körle;;;;;;34327
;Herkulesstraße;;;;;;;Körle;;;;;;34327
;Hilgenweg;;;;;;;Körle;;;;;;34327
;Hinter dem Hain;;;;;;;Körle;;;;;;34327
;Hirtenberg;;;;;;;Körle;;;;;;34327
;Höhenweg;;;;;;;Körle;;;;;;34327
;Im Kitzwinkel;;;;;;;Körle;;;;;;34327
;Im Mülmischtal;;;;;;;Körle;;;;;;34327
;Im Wiesengrund;;;;;;;Körle;;;;;;34327
;In der Ecke;;;;;;;Körle;;;;;;34327
;Kasseler Straße;;;;;;;Körle;;;;;;34327
;Kastanienweg;;;;;;;Körle;;;;;;34327
;Kehrenbergstraße;;;;;;;Körle;;;;;;34327
;Kellerwaldstraße;;;;;;;Körle;;;;;;34327
;Kirchweg;;;;;;;Körle;;;;;;34327
;Knoop-Schellbach-Straße;;;;;;;Körle;;;;;;34327
;Knüllweg;;;;;;;Körle;;;;;;34327
;Kuhgasse;;;;;;;Körle;;;;;;34327
;Körler Straße;;;;;;;Körle;;;;;;34327
;Langenbergstraße;;;;;;;Körle;;;;;;34327
;Lindenweg;;;;;;;Körle;;;;;;34327
;Lutherstraße;;;;;;;Körle;;;;;;34327
;Lärchenweg;;;;;;;Körle;;;;;;34327
;Meisenweg;;;;;;;Körle;;;;;;34327
;Meißnerstraße;;;;;;;Körle;;;;;;34327
;Melsunger Straße;;;;;;;Körle;;;;;;34327
;Mittelfeldweg;;;;;;;Körle;;;;;;34327
;Mühlenfeldstraße;;;;;;;Körle;;;;;;34327
;Mühlenweg;;;;;;;Körle;;;;;;34327
;Neuer Weg;;;;;;;Körle;;;;;;34327
;Nürnberger Straße;;;;;;;Körle;;;;;;34327
;Obere Fuldatalstraße;;;;;;;Körle;;;;;;34327
;Pflichthaus;;;;;;;Körle;;;;;;34327
;Quillerwaldstraße;;;;;;;Körle;;;;;;34327
;Rehwinkel;;;;;;;Körle;;;;;;34327
;Rhönstraße;;;;;;;Körle;;;;;;34327
;Riesenrain;;;;;;;Körle;;;;;;34327
;Schlangenweg;;;;;;;Körle;;;;;;34327
;Schwalbenweg;;;;;;;Körle;;;;;;34327
;Sonnenhang;;;;;;;Körle;;;;;;34327
;Sperlingsweg;;;;;;;Körle;;;;;;34327
;Steinweg;;;;;;;Körle;;;;;;34327
;Stelzenweg;;;;;;;Körle;;;;;;34327
;Söhrestraße;;;;;;;Körle;;;;;;34327
;Tannenweg;;;;;;;Körle;;;;;;34327
;Uferstraße;;;;;;;Körle;;;;;;34327
;Ulmenweg;;;;;;;Körle;;;;;;34327
;Unter den Pappeln;;;;;;;Körle;;;;;;34327
;Unter der Bahn;;;;;;;Körle;;;;;;34327
;Untere Fuldatalstraße;;;;;;;Körle;;;;;;34327
;Unterer Bachweg;;;;;;;Körle;;;;;;34327
;Waldstraße;;;;;;;Körle;;;;;;34327
;Wernersbergstraße;;;;;;;Körle;;;;;;34327
;Wiesenweg;;;;;;;Körle;;;;;;34327
;Wilhelm-Pfeiffer-Weg;;;;;;;Körle;;;;;;34327
;Wochenendgebiet;;;;;;;Körle;;;;;;34327
;Wochenendgebiet Haus;;;;;;;Körle;;;;;;34327
;Wohnlager;;;;;;;Körle;;;;;;34327
;Zum Hainsgraben;;;;;;;Körle;;;;;;34327
;Zum Rot;;;;;;;Körle;;;;;;34327
;Zur Trift;;;;;;;Körle;;;;;;34327
;Ahornweg;;;;;;;Malsfeld;;;;;;34323
;Akazienweg;;;;;;;Malsfeld;;;;;;34323
;Am Bahnhof;;;;;;;Malsfeld;;;;;;34323
;Am Berg;;;;;;;Malsfeld;;;;;;34323
;Am Gänsemarkt;;;;;;;Malsfeld;;;;;;34323
;Am Hofacker;;;;;;;Malsfeld;;;;;;34323
;Am Hohlegraben;;;;;;;Malsfeld;;;;;;34323
;Am Katzenstein;;;;;;;Malsfeld;;;;;;34323
;Am Knick;;;;;;;Malsfeld;;;;;;34323
;Am Rhündabach;;;;;;;Malsfeld;;;;;;34323
;Am Roggenfeld;;;;;;;Malsfeld;;;;;;34323
;Am Spielplatz;;;;;;;Malsfeld;;;;;;34323
;Am Sportplatz;;;;;;;Malsfeld;;;;;;34323
;Am Stück;;;;;;;Malsfeld;;;;;;34323
;Amselweg;;;;;;;Malsfeld;;;;;;34323
;An der Kirche;;;;;;;Malsfeld;;;;;;34323
;An der Sporthalle;;;;;;;Malsfeld;;;;;;34323
;Auf dem Kippel;;;;;;;Malsfeld;;;;;;34323
;Auf der Haure;;;;;;;Malsfeld;;;;;;34323
;Auf der Trift;;;;;;;Malsfeld;;;;;;34323
;Bachstr.;;;;;;;Malsfeld;;;;;;34323
;Bahnhofstr.;;;;;;;Malsfeld;;;;;;34323
;Baumgartenweg;;;;;;;Malsfeld;;;;;;34323
;Beiseförther Str.;;;;;;;Malsfeld;;;;;;34323
;Beisegrund;;;;;;;Malsfeld;;;;;;34323
;Beisenberg;;;;;;;Malsfeld;;;;;;34323
;Beisetal;;;;;;;Malsfeld;;;;;;34323
;Bergstr.;;;;;;;Malsfeld;;;;;;34323
;Berliner Str.;;;;;;;Malsfeld;;;;;;34323
;Berndshäuser Str.;;;;;;;Malsfeld;;;;;;34323
;Bilsenrain;;;;;;;Malsfeld;;;;;;34323
;Birkenweg;;;;;;;Malsfeld;;;;;;34323
;Birkenörter;;;;;;;Malsfeld;;;;;;34323
;Bleichwiese;;;;;;;Malsfeld;;;;;;34323
;Blumenstr.;;;;;;;Malsfeld;;;;;;34323
;Bornstr.;;;;;;;Malsfeld;;;;;;34323
;Brauereistr.;;;;;;;Malsfeld;;;;;;34323
;Breslauer Str.;;;;;;;Malsfeld;;;;;;34323
;Bruchweg;;;;;;;Malsfeld;;;;;;34323
;Brunnenstr.;;;;;;;Malsfeld;;;;;;34323
;Brückenstr.;;;;;;;Malsfeld;;;;;;34323
;Bubenrode;;;;;;;Malsfeld;;;;;;34323
;Bubenroder Str.;;;;;;;Malsfeld;;;;;;34323
;Buchenweg;;;;;;;Malsfeld;;;;;;34323
;Dagobertshäuser Str.;;;;;;;Malsfeld;;;;;;34323
;Dickershäuser Str.;;;;;;;Malsfeld;;;;;;34323
;Drosselweg;;;;;;;Malsfeld;;;;;;34323
;Eichenweg;;;;;;;Malsfeld;;;;;;34323
;Eichfeldstr.;;;;;;;Malsfeld;;;;;;34323
;Elfershäuser Str.;;;;;;;Malsfeld;;;;;;34323
;Erlenweg;;;;;;;Malsfeld;;;;;;34323
;Eschenweg;;;;;;;Malsfeld;;;;;;34323
;Falkenberger Weg;;;;;;;Malsfeld;;;;;;34323
;Felsberger Str.;;;;;;;Malsfeld;;;;;;34323
;Finkenweg;;;;;;;Malsfeld;;;;;;34323
;Gartenstr.;;;;;;;Malsfeld;;;;;;34323
;Gasse;;;;;;;Malsfeld;;;;;;34323
;Grüne Str.;;;;;;;Malsfeld;;;;;;34323
;Guthardtstr.;;;;;;;Malsfeld;;;;;;34323
;Haselhof;;;;;;;Malsfeld;;;;;;34323
;Hauptstr.;;;;;;;Malsfeld;;;;;;34323
;Heiderosenstr.;;;;;;;Malsfeld;;;;;;34323
;Heideweg;;;;;;;Malsfeld;;;;;;34323
;Hesseroder Str.;;;;;;;Malsfeld;;;;;;34323
;Hilgershäuser Str.;;;;;;;Malsfeld;;;;;;34323
;Hinter der Kirche;;;;;;;Malsfeld;;;;;;34323
;Homberger Str.;;;;;;;Malsfeld;;;;;;34323
;Homberger Weg;;;;;;;Malsfeld;;;;;;34323
;Höhenstr.;;;;;;;Malsfeld;;;;;;34323
;Im Rädchen;;;;;;;Malsfeld;;;;;;34323
;In der Selle;;;;;;;Malsfeld;;;;;;34323
;Industriestr.;;;;;;;Malsfeld;;;;;;34323
;Kehrenbergstr.;;;;;;;Malsfeld;;;;;;34323
;Kirchgasse;;;;;;;Malsfeld;;;;;;34323
;Kirchstr.;;;;;;;Malsfeld;;;;;;34323
;Kirchweg;;;;;;;Malsfeld;;;;;;34323
;Kohlenstr.;;;;;;;Malsfeld;;;;;;34323
;Largesberg;;;;;;;Malsfeld;;;;;;34323
;Lehmkaute;;;;;;;Malsfeld;;;;;;34323
;Lerchenweg;;;;;;;Malsfeld;;;;;;34323
;Lindenring;;;;;;;Malsfeld;;;;;;34323
;Lindenstr.;;;;;;;Malsfeld;;;;;;34323
;Lohstr.;;;;;;;Malsfeld;;;;;;34323
;Malsfelder Str.;;;;;;;Malsfeld;;;;;;34323
;Meisenweg;;;;;;;Malsfeld;;;;;;34323
;Melsunger Str.;;;;;;;Malsfeld;;;;;;34323
;Mittelstr.;;;;;;;Malsfeld;;;;;;34323
;Mosheimer Str.;;;;;;;Malsfeld;;;;;;34323
;Moyaux Allee;;;;;;;Malsfeld;;;;;;34323
;Mühlenberg;;;;;;;Malsfeld;;;;;;34323
;Mühlenstr.;;;;;;;Malsfeld;;;;;;34323
;Mühlrain;;;;;;;Malsfeld;;;;;;34323
;Neue Str.;;;;;;;Malsfeld;;;;;;34323
;Nürnberger Landstr.;;;;;;;Malsfeld;;;;;;34323
;Oderweg;;;;;;;Malsfeld;;;;;;34323
;Ostheimer Str.;;;;;;;Malsfeld;;;;;;34323
;Pappelstr.;;;;;;;Malsfeld;;;;;;34323
;Parkstr.;;;;;;;Malsfeld;;;;;;34323
;Pfadacker;;;;;;;Malsfeld;;;;;;34323
;Pliwastr.;;;;;;;Malsfeld;;;;;;34323
;Raiffeisenstr.;;;;;;;Malsfeld;;;;;;34323
;Ralf-Beise-Str.;;;;;;;Malsfeld;;;;;;34323
;Rasenweg;;;;;;;Malsfeld;;;;;;34323
;Ringstr.;;;;;;;Malsfeld;;;;;;34323
;Rittergasse;;;;;;;Malsfeld;;;;;;34323
;Rosenstr.;;;;;;;Malsfeld;;;;;;34323
;Rotdornstr.;;;;;;;Malsfeld;;;;;;34323
